Date,Slot,Open,High,Low,Close,Volume
2025-09-10,0,223.03143310546875,225.5113067626953,222.74484252929688,223.26832580566406,270496768.0
2025-09-10,1,223.2537841796875,223.7882537841797,221.17164611816406,221.19403076171875,177039360.0
2025-09-10,2,221.239990234375,223.8502655029297,220.92832946777344,223.7051544189453,314070016.0
2025-09-11,0,224.00221252441406,225.5225372314453,223.35440063476562,223.35806274414062,124018688.0
2025-09-11,1,223.17630004882812,224.50494384765625,222.0291290283203,222.2850341796875,306665472.0
2025-09-11,2,222.2893524169922,223.43917846679688,222.05825805664062,223.4014434814453,94242304.0
2025-09-11,3,223.41519165039062,225.7161407470703,223.41519165039062,225.06971740722656,264521728.0
2025-09-11,4,225.05340576171875,228.4008026123047,224.5942840576172,227.0230712890625,883915264.0
2025-09-11,5,227.01112365722656,228.083984375,225.68165588378906,227.38775634765625,248719360.0
2025-09-11,6,227.4246063232422,227.66981506347656,225.71119689941406,225.71119689941406,148567040.0
2025-09-11,7,225.70452880859375,228.8253631591797,225.63876342773438,228.7745819091797,394031104.0
2025-09-12,0,228.7701873779297,234.49899291992188,228.27711486816406,232.85110473632812,1285957632.0
2025-09-12,1,232.9031219482422,239.32200622558594,232.45916748046875,238.88427734375,1371550720.0
2025-09-12,2,238.87977600097656,238.87977600097656,237.05291748046875,237.86801147460938,828127232.0
2025-09-12,3,237.8646697998047,239.38722229003906,237.74839782714844,239.19395446777344,189544448.0
2025-09-12,4,239.1831817626953,241.37440490722656,237.85728454589844,240.38140869140625,317258752.0
2025-09-12,5,240.39743041992188,241.14515686035156,238.37939453125,240.03622436523438,349449216.0
2025-09-12,6,240.1298370361328,241.5298309326172,239.40463256835938,239.906494140625,489819136.0
2025-09-12,7,239.9542236328125,243.7541046142578,238.716796875,242.2899169921875,509752320.0
2025-09-13,0,242.28729248046875,244.1125946044922,240.99732971191406,242.31784057617188,91234304.0
2025-09-13,1,242.3351593017578,243.7537078857422,241.45394897460938,241.67750549316406,38086656.0
2025-09-13,2,241.80691528320312,243.3022003173828,241.80691528320312,243.3022003173828,28120064.0
2025-09-13,3,243.3353271484375,243.5409698486328,241.68524169921875,242.096435546875,63225856.0
2025-09-13,4,242.10838317871094,242.92184448242188,239.28797912597656,240.5170440673828,200825856.0
2025-09-13,5,240.4466094970703,240.78533935546875,236.51333618164062,237.99993896484375,286282752.0
2025-09-13,6,237.978515625,240.2969512939453,237.48147583007812,240.2969512939453,0.0
2025-09-13,7,240.3064727783203,243.0709991455078,240.0501251220703,242.58824157714844,81310208.0
2025-09-14,0,242.47886657714844,248.78152465820312,242.47886657714844,248.62213134765625,654533120.0
2025-09-14,1,248.63787841796875,249.1129150390625,245.0900115966797,247.8897247314453,499556352.0
2025-09-14,2,247.90525817871094,248.1192626953125,246.2733917236328,246.56199645996094,143207936.0
2025-09-14,3,246.56175231933594,248.01531982421875,245.88099670410156,245.93211364746094,99400704.0
2025-09-14,4,245.9557647705078,246.62255859375,241.850341796875,242.86422729492188,527252992.0
2025-09-14,5,243.36767578125,248.16770935058594,242.4210205078125,248.1379852294922,348214784.0
2025-09-14,6,248.07827758789062,248.07827758789062,241.5767822265625,242.41664123535156,605614592.0
2025-09-14,7,242.42991638183594,244.19117736816406,240.21392822265625,240.6488494873047,446633984.0
2025-09-15,0,240.4740447998047,242.5628662109375,239.724853515625,242.33631896972656,48828416.0
2025-09-15,1,242.33941650390625,243.8096160888672,242.26023864746094,243.8096160888672,41203712.0
2025-09-15,2,243.83958435058594,243.97515869140625,232.98948669433594,232.98948669433594,1438181376.0
2025-09-15,3,232.9736328125,236.69287109375,232.15072631835938,236.33828735351562,912060416.0
2025-09-15,4,236.3533477783203,237.82669067382812,233.7675018310547,233.7675018310547,576344064.0
2025-09-15,5,233.77633666992188,233.84095764160156,230.509033203125,233.04141235351562,422663168.0
2025-09-15,6,233.08522033691406,234.35914611816406,232.55154418945312,234.35292053222656,62780416.0
2025-09-16,0,234.47265625,235.77699279785156,233.98861694335938,235.28237915039062,140200960.0
2025-09-16,1,235.28211975097656,236.91954040527344,233.79454040527344,236.16383361816406,181187584.0
2025-09-16,2,236.14891052246094,236.4891815185547,235.02279663085938,235.61412048339844,414720.0
2025-09-16,3,235.5960693359375,235.85488891601562,232.0225372314453,232.80673217773438,136795136.0
2025-09-16,4,232.87326049804688,238.32090759277344,231.89012145996094,238.31883239746094,633303552.0
2025-09-16,5,238.30653381347656,240.63604736328125,237.1802520751953,238.1739044189453,364120576.0
2025-09-16,6,238.06809997558594,238.88241577148438,237.5975341796875,238.16445922851562,111989760.0
2025-09-17,0,237.00221252441406,237.5814208984375,236.08506774902344,236.79754638671875,176991232.0
2025-09-17,1,236.7519073486328,236.7519073486328,233.70196533203125,235.2934112548828,247213056.0
2025-09-17,2,235.26547241210938,238.0601043701172,235.0657501220703,236.01792907714844,371739136.0
2025-09-17,3,235.93577575683594,236.2501678466797,234.08663940429688,234.2400360107422,168871936.0
