Date,Slot,Open,High,Low,Close,Volume
2025-09-10,0,2.9969842433929443,3.0198404788970947,2.992556571960449,2.9938862323760986,128393472.0
2025-09-10,1,2.994554281234741,3.012570858001709,2.9760844707489014,2.9760844707489014,133064448.0
2025-09-10,2,2.976370334625244,2.9855988025665283,2.9721615314483643,2.983982801437378,47437312.0
2025-09-11,0,2.9827864170074463,2.995742082595825,2.97922945022583,2.990419626235962,17448704.0
2025-09-11,1,2.990386962890625,3.011406898498535,2.989251136779785,3.0068771839141846,196415232.0
2025-09-11,2,3.00693678855896,3.015575647354126,2.993253231048584,3.015575647354126,116864000.0
2025-09-11,3,3.0156052112579346,3.0296242237091064,3.00608229637146,3.007798910140991,316042496.0
2025-09-11,4,3.0077617168426514,3.0271217823028564,2.9815337657928467,2.997445583343506,549555200.0
2025-09-11,5,2.9977307319641113,3.011716842651367,2.9920783042907715,3.0091452598571777,38473728.0
2025-09-11,6,3.0097155570983887,3.0317113399505615,3.0094408988952637,3.012676239013672,234487296.0
2025-09-11,7,3.0125691890716553,3.0473287105560303,3.0124971866607666,3.040839910507202,302883840.0
2025-09-12,0,3.040886640548706,3.0676591396331787,3.035686731338501,3.044612407684326,482849792.0
2025-09-12,1,3.04469633102417,3.0716073513031006,3.031785011291504,3.0716073513031006,163588096.0
2025-09-12,2,3.071868658065796,3.072122812271118,3.0497677326202393,3.054224729537964,301197312.0
2025-09-12,3,3.054447650909424,3.054995059967041,3.041152000427246,3.041152000427246,23193088.0
2025-09-12,4,3.040529727935791,3.059598445892334,3.0312883853912354,3.0408172607421875,106182656.0
2025-09-12,5,3.0408449172973633,3.0706701278686523,3.021298408508301,3.06380033493042,365463040.0
2025-09-12,6,3.0640928745269775,3.12831449508667,3.0640928745269775,3.126840591430664,595698176.0
2025-09-12,7,3.12727427482605,3.12727427482605,3.092568874359131,3.1075429916381836,373559808.0
2025-09-13,0,3.1074585914611816,3.119688034057617,3.0946028232574463,3.1027638912200928,58114048.0
2025-09-13,1,3.102795362472534,3.115678310394287,3.102085590362549,3.103926181793213,35658240.0
2025-09-13,2,3.104034423828125,3.1431286334991455,3.1032867431640625,3.140012502670288,163442176.0
2025-09-13,3,3.1402969360351562,3.1833972930908203,3.1402969360351562,3.1748178005218506,718900736.0
2025-09-13,4,3.1749093532562256,3.1773664951324463,3.1316750049591064,3.1491026878356934,282272768.0
2025-09-13,5,3.1489365100860596,3.1544876098632812,3.096386671066284,3.114285945892334,395097600.0
2025-09-13,6,3.1142232418060303,3.1213512420654297,3.107438802719116,3.120577096939087,4071424.0
2025-09-13,7,3.120342969894409,3.12724232673645,3.1163017749786377,3.1214773654937744,2164224.0
2025-09-14,0,3.1213388442993164,3.125075340270996,3.090045690536499,3.123901128768921,145049600.0
2025-09-14,1,3.123971939086914,3.123971939086914,3.0815553665161133,3.108198642730713,186461696.0
2025-09-14,2,3.1082022190093994,3.1088922023773193,3.0795023441314697,3.0864076614379883,117931520.0
2025-09-14,3,3.0862810611724854,3.092972993850708,3.059108018875122,3.059347152709961,74194944.0
2025-09-14,4,3.0595133304595947,3.0653936862945557,3.013350248336792,3.0223844051361084,290548736.0
2025-09-14,5,3.0226101875305176,3.057684898376465,3.0198323726654053,3.0566492080688477,96179712.0
2025-09-14,6,3.0565085411071777,3.0565085411071777,3.0346148014068604,3.0399043560028076,43491328.0
2025-09-14,7,3.0400190353393555,3.0546462535858154,3.029700756072998,3.032810688018799,207154176.0
2025-09-15,0,3.0322179794311523,3.048105478286743,3.017894744873047,3.0396456718444824,95004160.0
2025-09-15,1,3.0394365787506104,3.066297769546509,3.038581132888794,3.0662436485290527,95719424.0
2025-09-15,2,3.0663821697235107,3.0664572715759277,2.965601921081543,2.965601921081543,806946304.0
2025-09-15,3,2.964989185333252,2.9999682903289795,2.963670492172241,2.9999682903289795,312038912.0
2025-09-15,4,2.9999420642852783,3.0375068187713623,2.988142967224121,3.011087417602539,316265472.0
2025-09-15,5,3.0109071731567383,3.033285140991211,2.9979312419891357,3.0051283836364746,379102208.0
2025-09-15,6,3.005866289138794,3.013294219970703,2.9882726669311523,2.997159957885742,151677440.0
2025-09-16,0,2.9846079349517822,2.998070001602173,2.9804646968841553,2.984571695327759,34405888.0
2025-09-16,1,2.9843316078186035,3.006488800048828,2.970379590988159,2.982637405395508,110291968.0
2025-09-16,2,2.9827892780303955,3.0385873317718506,2.9827892780303955,3.0278990268707275,26957824.0
2025-09-16,3,3.0281074047088623,3.040808916091919,3.0228323936462402,3.038729429244995,49434624.0
2025-09-16,4,3.0385727882385254,3.046478748321533,3.011737108230591,3.0386881828308105,115281408.0
2025-09-16,5,3.0388705730438232,3.057191848754883,3.035658121109009,3.0402297973632812,65484288.0
2025-09-16,6,3.0407440662384033,3.057706356048584,3.0381462574005127,3.057624578475952,43373056.0
2025-09-17,0,3.0387706756591797,3.0447914600372314,3.0360944271087646,3.0409836769104004,164322816.0
2025-09-17,1,3.0409584045410156,3.0409584045410156,3.009554624557495,3.0206804275512695,106659328.0
2025-09-17,2,3.020747661590576,3.03878116607666,3.0178732872009277,3.021801710128784,90083840.0
2025-09-17,3,3.0216410160064697,3.0216410160064697,3.0084478855133057,3.010913610458374,44655616.0
2025-09-17,4,3.0108602046966553,3.034273147583008,3.0102715492248535,3.0157439708709717,41397760.0
2025-09-17,5,3.015697479248047,3.0550897121429443,3.0150256156921387,3.0550897121429443,122558976.0
2025-09-17,6,3.0524351596832275,3.0568161010742188,2.9894707202911377,3.0190532207489014,1571635456.0
2025-09-17,7,3.016045093536377,3.1061432361602783,3.010087728500366,3.085111379623413,776667136.0
2025-09-18,0,3.0850353240966797,3.0983126163482666,3.0745506286621094,3.0954935550689697,334984192.0
2025-09-18,1,3.09566593170166,3.1086902618408203,3.0797553062438965,3.0797553062438965,223630336.0
2025-09-18,2,3.0800323486328125,3.105478286743164,3.0591342449188232,3.105478286743164,388774912.0
2025-09-18,3,3.1055402755737305,3.132340669631958,3.104799509048462,3.1313629150390625,484295680.0
2025-09-18,4,3.13529634475708,3.13529634475708,3.1102659702301025,3.122305393218994,400313856.0
2025-09-18,5,3.122443199157715,3.1277968883514404,3.1027846336364746,3.107038974761963,298996736.0
2025-09-18,6,3.1071810722351074,3.117622137069702,3.092892646789551,3.1027252674102783,21599744.0
2025-09-18,7,3.1025450229644775,3.1025450229644775,3.0628960132598877,3.0774595737457275,2220032.0
2025-09-19,0,3.0763003826141357,3.091825246810913,3.065805673599243,3.0693132877349854,33756160.0
2025-09-19,1,3.068765640258789,3.076246738433838,3.0280468463897705,3.049745559692383,234847744.0
2025-09-19,2,3.049724817276001,3.049724817276001,3.0288376808166504,3.036412000656128,40058368.0
2025-09-19,3,3.0362939834594727,3.0430073738098145,3.025256395339966,3.0319840908050537,6801920.0
2025-09-19,4,3.0321602821350098,3.0451982021331787,3.011735200881958,3.011735200881958,151644160.0
2025-09-19,5,3.0117383003234863,3.017119884490967,2.994880199432373,3.0007450580596924,187848704.0
2025-09-19,6,3.0002667903900146,3.0086445808410645,2.98726749420166,2.9892823696136475,85673984.0
2025-09-19,7,2.9891748428344727,3.000977039337158,2.9828176498413086,2.9918711185455322,18977792.0
2025-09-20,0,2.991396188735962,3.000762462615967,2.985426187515259,2.995331048965454,5972480.0
2025-09-20,1,2.995407819747925,3.002044677734375,2.989964485168457,3.002044677734375,6666240.0
2025-09-20,2,3.00296688079834,3.0097551345825195,2.990138530731201,2.990138530731201,10124800.0
2025-09-20,3,2.9878768920898438,2.990206718444824,2.9803130626678467,2.99019718170166,33805824.0
2025-09-20,4,2.9902448654174805,2.9906363487243652,2.972700357437134,2.983480453491211,23932928.0
2025-09-20,5,2.9834113121032715,2.9943339824676514,2.9797616004943848,2.9852452278137207,28181248.0
2025-09-20,6,2.9850449562072754,2.9850449562072754,2.974114418029785,2.977281093597412,30263552.0
2025-09-20,7,2.9772441387176514,2.9862382411956787,2.9738714694976807,2.97881817817688,32104704.0
2025-09-21,0,2.9787895679473877,2.9923646450042725,2.975994348526001,2.9911744594573975,88477440.0
2025-09-21,1,2.991588592529297,3.0127813816070557,2.9904892444610596,3.0082457065582275,177930496.0
