Date,Slot,Open,High,Low,Close,Volume
2025-09-10,0,0.8860734701156616,0.8939699530601501,0.8838420510292053,0.8838925361633301,33053568.0
2025-09-10,1,0.8839622735977173,0.8922904133796692,0.8749960660934448,0.8749960660934448,31477760.0
2025-09-10,2,0.8750288486480713,0.8870159387588501,0.8742545247077942,0.8855799436569214,12155136.0
2025-09-11,0,0.8847664594650269,0.8894790410995483,0.8837818503379822,0.888917863368988,4586880.0
2025-09-11,1,0.8888943195343018,0.8939830660820007,0.8846151232719421,0.8867337107658386,83389568.0
2025-09-11,2,0.8867366909980774,0.8886475563049316,0.8844587802886963,0.8862020969390869,31661312.0
2025-09-11,3,0.886260986328125,0.8898330330848694,0.8833333849906921,0.8833333849906921,57809152.0
2025-09-11,4,0.8833680152893066,0.89079350233078,0.8739492893218994,0.878474235534668,174195072.0
2025-09-11,5,0.8781193494796753,0.8821533918380737,0.8760504126548767,0.8812360763549805,473472.0
2025-09-11,6,0.8814295530319214,0.8825139999389648,0.8797461986541748,0.8823152184486389,3839104.0
2025-09-11,7,0.8822993040084839,0.8954474925994873,0.8821142911911011,0.8942004442214966,51346176.0
2025-09-12,0,0.894231379032135,0.9078522324562073,0.8919472694396973,0.9023398160934448,194547456.0
2025-09-12,1,0.9023985862731934,0.9053030610084534,0.8981090784072876,0.904779314994812,31520000.0
2025-09-12,2,0.9049961566925049,0.9054137468338013,0.8958166241645813,0.8961125612258911,53883904.0
2025-09-12,3,0.8960990309715271,0.8960990309715271,0.8890320062637329,0.8890320062637329,27491200.0
2025-09-12,4,0.889030933380127,0.8950410485267639,0.8848426938056946,0.8916750550270081,37132032.0
2025-09-12,5,0.8916975855827332,0.9047213196754456,0.8879857659339905,0.9028097987174988,88306944.0
2025-09-12,6,0.902825653553009,0.9075830578804016,0.9021286368370056,0.9069448709487915,133504384.0
2025-09-12,7,0.9072884321212769,0.9170986413955688,0.9039086699485779,0.9170255064964294,110205184.0
2025-09-13,0,0.9170508980751038,0.9359003305435181,0.9170508980751038,0.9269912838935852,165612672.0
2025-09-13,1,0.9269916415214539,0.9301206469535828,0.9245902895927429,0.9253239035606384,20243456.0
2025-09-13,2,0.9255337715148926,0.9355642795562744,0.9255337715148926,0.9355642795562744,78692736.0
2025-09-13,3,0.9356410503387451,0.9522709846496582,0.9356410503387451,0.9470372796058655,297275520.0
2025-09-13,4,0.9471095204353333,0.9513300061225891,0.9336368441581726,0.9424363374710083,143975680.0
2025-09-13,5,0.9419859051704407,0.948192298412323,0.9177784323692322,0.9255862832069397,228728320.0
2025-09-13,6,0.9255433082580566,0.9307439923286438,0.9222792387008667,0.9305773973464966,6344960.0
2025-09-13,7,0.9305394887924194,0.9339389801025391,0.9273177981376648,0.9298507571220398,8504576.0
2025-09-14,0,0.9296548962593079,0.9303984642028809,0.9150643944740295,0.9267830848693848,5059840.0
2025-09-14,1,0.9269206523895264,0.9271153211593628,0.9119225740432739,0.922914981842041,13176064.0
2025-09-14,2,0.9229224920272827,0.9230636358261108,0.9139041304588318,0.9141965508460999,13820160.0
2025-09-14,3,0.9141775965690613,0.9188673496246338,0.9027632474899292,0.9027736186981201,22810240.0
2025-09-14,4,0.902807354927063,0.904934823513031,0.8814895749092102,0.8847762942314148,72247552.0
2025-09-14,5,0.8848381638526917,0.8961619138717651,0.8830061554908752,0.895129382610321,2491904.0
2025-09-14,6,0.8951166868209839,0.8951166868209839,0.888212263584137,0.8909993767738342,5620224.0
2025-09-14,7,0.8909631967544556,0.896228015422821,0.8877887725830078,0.8890367150306702,47915136.0
2025-09-15,0,0.8888832330703735,0.8946160078048706,0.8819548487663269,0.8910033106803894,30620416.0
2025-09-15,1,0.8910183906555176,0.9021651148796082,0.8908497095108032,0.9015262126922607,69637376.0
2025-09-15,2,0.9015768766403198,0.9017505645751953,0.8572931289672852,0.8576227426528931,353849984.0
2025-09-15,3,0.8576794862747192,0.8643530011177063,0.8566884398460388,0.8637946248054504,180728064.0
2025-09-15,4,0.8637881278991699,0.868944525718689,0.86002117395401,0.8631887435913086,43783552.0
2025-09-15,5,0.8631771206855774,0.8631771206855774,0.854850709438324,0.8597326874732971,46117760.0
2025-09-15,6,0.8599055409431458,0.8633255958557129,0.8577797412872314,0.8617337942123413,39047552.0
2025-09-16,0,0.8627896308898926,0.8646664619445801,0.8595598340034485,0.8608391284942627,3969664.0
2025-09-16,1,0.8608270287513733,0.8644760251045227,0.856048047542572,0.8633288741111755,15847040.0
2025-09-16,2,0.8631138801574707,0.8726192712783813,0.8631071448326111,0.8712457418441772,1598848.0
2025-09-16,3,0.8712515234947205,0.8749994039535522,0.8598865270614624,0.8708171844482422,43524480.0
2025-09-16,4,0.8707706928253174,0.8795927166938782,0.8690077662467957,0.8750078678131104,49008128.0
2025-09-16,5,0.8751715421676636,0.8834267258644104,0.8749252557754517,0.8834267258644104,17449216.0
2025-09-17,0,0.880713939666748,0.8827105760574341,0.8766271471977234,0.8806577920913696,25954304.0
2025-09-17,1,0.8806024193763733,0.881256639957428,0.8687218427658081,0.876318633556366,46821376.0
2025-09-17,2,0.8764517307281494,0.8864352107048035,0.8749609589576721,0.8768581748008728,68263040.0
2025-09-17,3,0.8768491148948669,0.8768491148948669,0.870317816734314,0.8725711703300476,5249280.0
2025-09-17,4,0.8725656867027283,0.8734956383705139,0.8659453988075256,0.8665019273757935,15017728.0
2025-09-17,5,0.8663939833641052,0.8804053068161011,0.8643445372581482,0.8804053068161011,49390976.0
2025-09-17,6,0.8799304366111755,0.8949364423751831,0.8646026253700256,0.882136881351471,437007360.0
2025-09-17,7,0.8811823129653931,0.9182558059692383,0.8780796527862549,0.913009524345398,257464960.0
2025-09-18,0,0.9131245613098145,0.9176559448242188,0.90867680311203,0.9158865213394165,137469952.0
2025-09-18,1,0.9159103035926819,0.9235856533050537,0.9088677167892456,0.9090739488601685,113265920.0
2025-09-18,2,0.909133791923523,0.9174220561981201,0.9010435342788696,0.9172908067703247,106506112.0
2025-09-18,3,0.9173163175582886,0.9193707704544067,0.9118174910545349,0.9128503799438477,102005504.0
2025-09-18,4,0.9130208492279053,0.9214061498641968,0.9119868874549866,0.9214061498641968,104225792.0
2025-09-18,5,0.9215549826622009,0.9323887228965759,0.920418381690979,0.9312800168991089,172475136.0
2025-09-18,6,0.9314029216766357,0.9377757906913757,0.9269571900367737,0.9310103058815002,8654080.0
2025-09-18,7,0.9309800863265991,0.9314952492713928,0.917649507522583,0.9251019358634949,6495616.0
2025-09-19,0,0.9253233671188354,0.936343789100647,0.9253233671188354,0.9267936944961548,29359744.0
2025-09-19,1,0.9260644912719727,0.9313687086105347,0.9110177159309387,0.916840672492981,51125888.0
2025-09-19,2,0.9159659147262573,0.916038453578949,0.9045575857162476,0.9082537889480591,25729152.0
2025-09-19,3,0.9082978367805481,0.9111728072166443,0.8952683806419373,0.8966856002807617,60956544.0
2025-09-19,4,0.896691083908081,0.908065140247345,0.896691083908081,0.9003300666809082,54734336.0
